order_id,customer_id,order_date,category,order_channel,net_revenue,contribution_margin,discount_ratio,returned
O0037310,C01019,2022-04-27,electronics,web,83.36,19.32,0.0403,0
O0038444,C01049,2022-04-27,grocery,web,39.94,0.5,0.3638,1
O0043107,C01181,2022-04-27,fashion,app,112.3,0.5,0.1272,1
O0048570,C01327,2022-04-27,home,app,93.16,19.01,0.1414,0
O0049879,C01366,2022-04-27,home,app,189.17,42.55,0.0405,0
O0000001,C00001,2022-04-28,beauty,app,68.53,10.81,0.1848,0
O0001972,C00062,2022-04-28,beauty,app,163.19,41.51,0.0779,0
O0003748,C00106,2022-04-28,electronics,web,61.9,11.08,0.3208,0
O0005300,C00148,2022-04-28,grocery,app,70.76,16.43,0.0918,0
O0007174,C00200,2022-04-28,grocery,app,78.01,16.73,0.388,0
O0008044,C00224,2022-04-28,electronics,app,46.58,6.27,0.1663,0
O0010631,C00287,2022-04-28,grocery,app,45.1,8.94,0.1404,0
O0011726,C00317,2022-04-28,grocery,app,46.19,9.26,0.2659,0
O0012610,C00350,2022-04-28,fashion,app,93.55,21.16,0.1724,0
O0012747,C00354,2022-04-28,grocery,web,91.2,16.93,0.1503,0
O0015247,C00427,2022-04-28,grocery,app,73.78,16.3,0.0203,0
O0015437,C00433,2022-04-28,grocery,app,120.89,0.5,0.1406,1
O0016968,C00471,2022-04-28,home,app,69.96,14.46,0.2915,0
O0020737,C00566,2022-04-28,electronics,web,103.44,19.36,0.2014,0
O0023299,C00647,2022-04-28,fashion,app,88.29,23.81,0.1868,0
O0024357,C00676,2022-04-28,grocery,web,61.53,12.32,0.0272,0
O0024777,C00686,2022-04-28,home,web,130.42,29.32,0.0321,0
O0026123,C00724,2022-04-28,home,app,45.33,5.8,0.3018,0
O0026272,C00727,2022-04-28,fashion,app,57.87,8.53,0.0853,0
O0026522,C00732,2022-04-28,beauty,app,43.27,9.76,0.291,0
O0027788,C00761,2022-04-28,beauty,app,39.6,4.69,0.1127,0
O0028247,C00770,2022-04-28,beauty,web,69.63,13.16,0.2389,0
O0028782,C00788,2022-04-28,grocery,web,60.88,12.22,0.1726,0
O0029022,C00794,2022-04-28,fashion,app,84.02,20.01,0.1981,0
O0029640,C00808,2022-04-28,beauty,app,111.51,25.64,0.1819,0
O0030200,C00826,2022-04-28,grocery,app,69.34,0.5,0.1592,1
O0033619,C00921,2022-04-28,beauty,app,119.74,27.96,0.1265,0
O0033777,C00926,2022-04-28,home,app,55.08,10.8,0.3841,0
O0035679,C00973,2022-04-28,home,web,85.28,18.99,0.1867,0
O0036138,C00987,2022-04-28,home,app,94.75,21.95,0.015,0
O0036659,C01001,2022-04-28,grocery,web,50.19,9.71,0.3175,0
O0041705,C01146,2022-04-28,grocery,web,28.33,3.46,0.102,0
O0041972,C01154,2022-04-28,electronics,app,47.3,9.13,0.1571,0
O0043143,C01182,2022-04-28,fashion,web,67.31,17.4,0.0582,0
O0045810,C01249,2022-04-28,fashion,app,55.67,8.68,0.101,0
O0047972,C01309,2022-04-28,fashion,app,55.48,11.91,0.2038,0
O0048564,C01326,2022-04-28,home,app,33.43,4.49,0.2783,0
O0049239,C01350,2022-04-28,grocery,web,115.36,26.7,0.2088,0
O0050583,C01382,2022-04-28,fashion,app,66.33,15.54,0.0961,0
O0000019,C00002,2022-05-01,home,app,116.18,28.36,0.1414,0
O0000275,C00011,2022-05-01,home,app,45.12,6.7,0.1621,0
O0002790,C00083,2022-05-01,fashion,app,78.93,15.18,0.186,0
O0003294,C00093,2022-05-01,grocery,app,80.99,20.37,0.1128,0
O0003319,C00094,2022-05-01,electronics,app,44.11,8.16,0.1203,0
O0003438,C00096,2022-05-01,electronics,app,53.06,9.58,0.1395,0
O0003978,C00112,2022-05-01,grocery,app,39.8,4.73,0.1089,0
O0004371,C00123,2022-05-01,beauty,app,75.31,16.31,0.1779,0
O0008470,C00236,2022-05-01,beauty,app,67.83,8.11,0.0803,0
O0009584,C00265,2022-05-01,grocery,web,65.18,9.17,0.0929,0
O0010310,C00281,2022-05-01,grocery,app,62.09,14.57,0.079,0
O0011204,C00307,2022-05-01,grocery,app,59.43,13.08,0.1473,0
O0014182,C00395,2022-05-01,home,web,74.35,14.11,0.0503,0
O0014291,C00398,2022-05-01,grocery,app,54.58,11.25,0.1029,0
O0014521,C00405,2022-05-01,beauty,web,32.77,3.15,0.0668,0
O0015971,C00445,2022-05-01,fashion,app,74.06,16.83,0.0966,0
O0021357,C00586,2022-05-01,home,app,34.63,4.89,0.246,0
O0024664,C00683,2022-05-01,fashion,app,66.37,15.02,0.198,0
O0025305,C00701,2022-05-01,beauty,web,58.05,11.46,0.0834,0
O0030016,C00819,2022-05-01,beauty,app,87.39,18.43,0.2924,0
O0030511,C00833,2022-05-01,grocery,app,76.19,14.5,0.0503,0
O0030918,C00847,2022-05-01,home,web,67.6,0.5,0.0989,1
O0032767,C00898,2022-05-01,electronics,web,92.42,21.8,0.1715,0
O0033780,C00926,2022-05-01,fashion,app,31.52,2.72,0.2755,0
O0034103,C00933,2022-05-01,home,app,89.78,19.85,0.0417,0
O0034893,C00952,2022-05-01,beauty,web,67.32,13.52,0.0627,0
O0035419,C00968,2022-05-01,beauty,app,32.99,6.64,0.2234,0
O0037974,C01040,2022-05-01,beauty,app,43.2,10.0,0.1534,0
O0038220,C01045,2022-05-01,fashion,app,105.73,30.41,0.1598,0
O0038948,C01062,2022-05-01,electronics,app,71.38,15.11,0.145,0
O0039182,C01068,2022-05-01,beauty,web,120.88,26.42,0.0746,0
O0040841,C01116,2022-05-01,grocery,app,63.57,0.5,0.1518,1
O0042635,C01168,2022-05-01,electronics,app,91.52,24.67,0.238,0
O0042989,C01179,2022-05-01,fashion,app,59.31,14.35,0.4426,0
O0043037,C01180,2022-05-01,grocery,app,58.55,13.51,0.1831,0
O0043512,C01188,2022-05-01,grocery,web,68.02,10.39,0.0676,0
O0044292,C01212,2022-05-01,home,app,35.59,4.02,0.0647,0
O0045709,C01248,2022-05-01,beauty,web,43.99,9.26,0.1499,0
O0047101,C01283,2022-05-01,grocery,app,127.08,27.78,0.0551,0
O0050478,C01377,2022-05-01,grocery,app,52.16,8.99,0.2099,0
O0051123,C01396,2022-05-01,grocery,web,84.91,22.39,0.127,0
O0001693,C00054,2022-05-02,electronics,app,70.84,13.69,0.1779,0
O0006489,C00181,2022-05-02,beauty,web,23.12,0.5,0.45,1
O0008045,C00224,2022-05-02,grocery,web,89.95,17.43,0.117,0
O0009806,C00269,2022-05-02,home,web,46.3,8.83,0.3222,0
O0012157,C00335,2022-05-02,electronics,app,48.21,11.06,0.1223,0
O0012313,C00338,2022-05-02,electronics,app,89.77,17.56,0.2286,0
O0012876,C00362,2022-05-02,home,app,67.4,16.11,0.025,0
O0013925,C00389,2022-05-02,fashion,app,79.65,21.83,0.3518,0
O0014590,C00409,2022-05-02,beauty,assisted,31.81,5.38,0.1764,0
O0015720,C00439,2022-05-02,beauty,app,65.52,8.29,0.0935,0
O0016021,C00446,2022-05-02,electronics,app,61.88,10.7,0.1296,0
O0017039,C00472,2022-05-02,fashion,app,156.73,0.5,0.0389,1
O0018057,C00498,2022-05-02,beauty,app,50.22,9.48,0.1639,0
O0018187,C00503,2022-05-02,home,web,45.55,7.92,0.1435,0
O0018576,C00513,2022-05-02,grocery,app,135.86,46.54,0.0537,0
O0020827,C00569,2022-05-02,grocery,web,40.71,7.67,0.2512,0
O0022079,C00608,2022-05-02,fashion,web,67.18,18.12,0.1223,0
O0022125,C00609,2022-05-02,fashion,web,46.8,7.03,0.3835,0
O0023261,C00645,2022-05-02,grocery,web,68.43,11.65,0.0665,0
O0024218,C00671,2022-05-02,home,app,88.33,19.87,0.3145,0
O0028640,C00783,2022-05-02,fashion,app,112.41,27.59,0.2238,0
O0029742,C00810,2022-05-02,electronics,app,26.01,3.07,0.45,0
O0031626,C00870,2022-05-02,grocery,web,42.22,0.5,0.4304,1
O0033200,C00909,2022-05-02,home,web,47.47,9.5,0.1286,0
O0033202,C00909,2022-05-02,fashion,web,91.7,20.4,0.1305,0
O0033460,C00918,2022-05-02,fashion,app,46.26,0.5,0.4097,1
O0036074,C00985,2022-05-02,home,app,148.53,37.75,0.0816,0
O0036913,C01008,2022-05-02,beauty,web,71.71,15.86,0.0942,0
O0038131,C01042,2022-05-02,beauty,app,66.06,11.47,0.0453,0
O0039677,C01083,2022-05-02,home,web,72.7,15.22,0.0556,0
O0040499,C01107,2022-05-02,electronics,app,76.12,18.6,0.2877,0
O0044087,C01206,2022-05-02,grocery,web,69.74,0.5,0.2562,1
O0046196,C01259,2022-05-02,electronics,web,188.93,50.91,0.0501,0
O0049881,C01366,2022-05-02,grocery,app,96.62,19.93,0.2619,0
O0050957,C01391,2022-05-02,fashion,app,49.15,6.81,0.0948,0
O0002731,C00082,2022-05-03,home,app,78.62,13.86,0.116,0
O0002878,C00085,2022-05-03,grocery,app,50.92,11.03,0.2707,0
O0004479,C00125,2022-05-03,beauty,assisted,74.67,18.66,0.2425,0
O0006027,C00169,2022-05-03,grocery,web,59.82,12.48,0.1254,0
O0008057,C00225,2022-05-03,fashion,app,75.9,19.62,0.1686,0
O0009718,C00268,2022-05-03,grocery,web,70.24,17.84,0.0998,0
O0010851,C00292,2022-05-03,electronics,web,137.82,0.5,0.0616,1
O0011771,C00318,2022-05-03,grocery,assisted,68.75,12.05,0.0131,0
O0011933,C00325,2022-05-03,fashion,web,30.63,2.94,0.1644,0
O0012852,C00361,2022-05-03,home,web,83.15,14.38,0.1927,0
O0014180,C00395,2022-05-03,fashion,web,84.32,23.23,0.0379,0
O0014905,C00417,2022-05-03,fashion,app,100.96,24.17,0.1236,0
O0015438,C00433,2022-05-03,grocery,web,64.74,13.33,0.3752,0
O0016174,C00450,2022-05-03,home,web,47.9,9.95,0.45,0
O0017853,C00491,2022-05-03,home,web,76.52,0.5,0.1023,1
O0019543,C00534,2022-05-03,fashion,web,41.48,6.99,0.1085,0
O0019861,C00539,2022-05-03,fashion,app,88.5,23.49,0.1235,0
O0021050,C00576,2022-05-03,beauty,web,102.57,28.36,0.147,0
O0021111,C00580,2022-05-03,electronics,app,86.33,18.83,0.1125,0
O0022292,C00616,2022-05-03,beauty,web,39.46,6.09,0.2549,0
O0023428,C00650,2022-05-03,grocery,app,63.68,0.5,0.1984,1
O0023429,C00650,2022-05-03,fashion,app,47.58,9.39,0.0092,0
O0024739,C00685,2022-05-03,electronics,app,59.4,0.5,0.3435,1
O0025505,C00705,2022-05-03,beauty,app,42.67,7.09,0.166,0
O0026274,C00727,2022-05-03,electronics,assisted,67.32,11.73,0.0573,0
O0027238,C00747,2022-05-03,home,app,47.14,8.07,0.2517,0
O0029820,C00812,2022-05-03,fashion,web,67.98,20.26,0.0761,0
O0029885,C00814,2022-05-03,fashion,app,81.61,15.94,0.0503,0
O0030139,C00823,2022-05-03,home,web,56.1,11.0,0.3181,0
O0030465,C00831,2022-05-03,home,web,21.35,1.91,0.3721,0
O0031700,C00872,2022-05-03,fashion,app,55.28,9.5,0.2416,0
O0037458,C01026,2022-05-03,electronics,app,42.03,7.71,0.1826,0
O0037809,C01037,2022-05-03,beauty,app,70.21,0.5,0.45,1
O0038598,C01053,2022-05-03,grocery,app,60.13,12.68,0.2441,0
O0039448,C01076,2022-05-03,home,app,51.25,9.46,0.0704,0
O0039892,C01092,2022-05-03,fashion,app,66.21,0.5,0.3195,1
O0040156,C01097,2022-05-03,grocery,app,46.34,10.28,0.322,0
O0042867,C01176,2022-05-03,home,app,37.09,6.04,0.2937,0
O0043035,C01180,2022-05-03,fashion,app,48.6,10.92,0.1834,0
O0043529,C01189,2022-05-03,electronics,app,41.71,8.45,0.1405,0
O0045708,C01248,2022-05-03,grocery,web,62.67,13.45,0.1554,0
O0046857,C01277,2022-05-03,grocery,app,46.33,7.65,0.0736,0
O0050855,C01388,2022-05-03,home,web,46.93,8.61,0.2034,0
O0003947,C00111,2022-05-04,electronics,web,73.16,14.57,0.1362,0
O0006754,C00189,2022-05-04,fashion,app,59.73,11.35,0.133,0
O0010767,C00290,2022-05-04,grocery,app,97.11,22.83,0.3108,0
O0012314,C00338,2022-05-04,grocery,web,108.17,19.56,0.0955,0
O0012673,C00352,2022-05-04,fashion,web,44.84,10.35,0.2843,0
O0012961,C00363,2022-05-04,grocery,app,88.58,23.57,0.1129,0
O0016406,C00455,2022-05-04,grocery,app,73.01,15.58,0.1798,0
O0018056,C00498,2022-05-04,grocery,app,73.75,15.16,0.1166,0
O0018155,C00501,2022-05-04,grocery,app,38.91,4.19,0.3203,0
O0019750,C00538,2022-05-04,fashion,app,144.47,46.01,0.2645,0
O0020739,C00566,2022-05-04,home,app,73.61,12.8,0.1254,0
O0022310,C00617,2022-05-04,grocery,app,41.82,6.11,0.1762,0
O0026524,C00732,2022-05-04,grocery,web,47.75,0.5,0.309,1
O0026954,C00740,2022-05-04,beauty,assisted,97.96,21.44,0.1106,0
O0030852,C00845,2022-05-04,grocery,app,57.42,11.58,0.1311,0
O0032199,C00886,2022-05-04,home,app,74.32,15.09,0.1031,0
O0033303,C00911,2022-05-04,beauty,web,78.93,11.44,0.1442,0
O0033379,C00917,2022-05-04,grocery,web,57.7,13.59,0.0539,0
O0036440,C00995,2022-05-04,electronics,web,99.86,19.84,0.1674,0
O0036912,C01008,2022-05-04,beauty,app,131.16,29.81,0.0979,0
O0038458,C01050,2022-05-04,electronics,app,67.04,15.02,0.2345,0
O0038658,C01054,2022-05-04,beauty,app,50.43,12.36,0.3336,0
O0038933,C01061,2022-05-04,grocery,assisted,34.53,2.97,0.3391,0
O0039576,C01080,2022-05-04,fashion,app,61.71,14.79,0.1401,0
O0039891,C01092,2022-05-04,home,app,60.97,8.38,0.45,0
O0040155,C01097,2022-05-04,fashion,app,58.86,11.65,0.1693,0
O0042311,C01161,2022-05-04,beauty,web,66.15,18.06,0.2526,0
O0043620,C01191,2022-05-04,home,app,110.77,32.26,0.0399,0
O0044025,C01205,2022-05-04,fashion,app,38.44,6.78,0.381,0
O0046131,C01255,2022-05-04,fashion,app,66.97,14.48,0.0878,0
O0001298,C00043,2022-05-05,beauty,web,52.95,8.16,0.1021,0
O0003272,C00092,2022-05-05,electronics,web,106.88,25.47,0.0228,0
O0003647,C00102,2022-05-05,fashion,app,36.87,5.01,0.2211,0
O0005963,C00166,2022-05-05,electronics,app,26.39,2.96,0.3244,0
O0007400,C00206,2022-05-05,home,web,59.23,9.09,0.1862,0
O0007621,C00212,2022-05-05,beauty,web,55.28,8.91,0.3319,0
O0007622,C00212,2022-05-05,home,web,69.77,10.31,0.2521,0
O0007959,C00221,2022-05-05,fashion,web,38.85,4.71,0.098,0
O0008115,C00227,2022-05-05,fashion,app,42.44,9.77,0.3054,0
O0011505,C00313,2022-05-05,home,app,32.07,5.0,0.2517,0
O0011609,C00315,2022-05-05,home,app,56.22,12.57,0.0369,0
O0013326,C00373,2022-05-05,fashion,app,92.65,16.86,0.1924,0
O0013636,C00378,2022-05-05,fashion,app,123.31,30.76,0.1904,0
O0013905,C00388,2022-05-05,home,app,33.81,2.6,0.3537,0
O0013923,C00389,2022-05-05,grocery,web,110.99,31.96,0.0222,0
O0014903,C00417,2022-05-05,fashion,web,68.88,20.84,0.2337,0
O0019587,C00535,2022-05-05,fashion,app,71.42,22.82,0.2308,0
O0020777,C00568,2022-05-05,home,app,75.37,22.61,0.2136,0
O0022078,C00608,2022-05-05,fashion,assisted,86.57,17.18,0.1255,0
O0022411,C00619,2022-05-05,beauty,web,47.23,11.24,0.0644,0
O0024900,C00690,2022-05-05,grocery,app,123.71,33.03,0.1429,0
O0026643,C00734,2022-05-05,fashion,app,59.07,11.6,0.2066,0
O0028716,C00786,2022-05-05,electronics,web,40.81,6.68,0.0629,0
O0029643,C00808,2022-05-05,grocery,app,66.45,16.56,0.0957,0
O0034421,C00940,2022-05-05,beauty,app,87.4,20.66,0.0684,0
O0035239,C00963,2022-05-05,beauty,app,113.06,21.31,0.0465,0
O0036139,C00987,2022-05-05,fashion,app,56.91,10.91,0.0966,0
O0037391,C01022,2022-05-05,electronics,app,59.59,9.09,0.0919,0
O0039619,C01081,2022-05-05,fashion,app,55.32,11.56,0.1008,0
O0041410,C01134,2022-05-05,beauty,web,49.08,8.73,0.1356,0
O0041911,C01153,2022-05-05,beauty,app,68.95,19.37,0.1942,0
O0043447,C01187,2022-05-05,home,web,38.85,6.34,0.1899,0
O0043645,C01192,2022-05-05,home,app,41.67,6.46,0.2595,0
O0046856,C01277,2022-05-05,grocery,web,48.48,7.81,0.45,0
O0050802,C01387,2022-05-05,grocery,web,38.29,3.82,0.2865,0
O0000276,C00011,2022-05-06,fashion,web,72.68,13.27,0.1719,0
O0000550,C00021,2022-05-06,beauty,web,104.15,20.18,0.1696,0
O0002789,C00083,2022-05-06,home,app,57.48,9.82,0.1257,0
O0002791,C00083,2022-05-06,grocery,app,46.79,6.96,0.1764,0
O0004478,C00125,2022-05-06,electronics,app,59.52,13.09,0.1939,0
O0006026,C00169,2022-05-06,grocery,app,38.87,4.51,0.4162,0
O0006234,C00175,2022-05-06,electronics,app,56.26,10.21,0.2952,0
O0007891,C00220,2022-05-06,beauty,app,68.08,14.45,0.3093,0
O0008524,C00239,2022-05-06,home,web,74.5,19.24,0.2256,0
O0008622,C00240,2022-05-06,beauty,app,46.06,9.93,0.1872,0
O0009513,C00264,2022-05-06,fashion,app,88.1,19.22,0.1873,0
O0010229,C00277,2022-05-06,beauty,assisted,44.78,9.71,0.1059,0
O0012770,C00356,2022-05-06,beauty,web,88.03,21.17,0.2803,0
O0013528,C00376,2022-05-06,fashion,app,83.03,22.21,0.0452,0
O0013629,C00377,2022-05-06,grocery,app,41.05,0.5,0.3438,1
O0014711,C00413,2022-05-06,home,web,59.21,13.12,0.161,0
O0016821,C00466,2022-05-06,home,web,110.08,17.43,0.1212,0
O0016893,C00469,2022-05-06,fashion,web,160.67,39.27,0.0625,0
O0018297,C00507,2022-05-06,fashion,app,90.5,20.24,0.1524,0
O0021358,C00586,2022-05-06,beauty,app,55.76,10.34,0.0438,0
O0022756,C00629,2022-05-06,beauty,app,109.43,29.54,0.0347,0
O0023430,C00650,2022-05-06,grocery,app,69.86,14.45,0.1987,0
O0023581,C00653,2022-05-06,fashion,web,83.03,14.08,0.212,0
O0025243,C00700,2022-05-06,grocery,web,60.86,13.86,0.1794,0
O0027991,C00766,2022-05-06,fashion,app,65.39,17.54,0.0306,0
O0029394,C00801,2022-05-06,fashion,app,46.4,0.5,0.3199,1
O0029499,C00804,2022-05-06,beauty,app,77.76,19.4,0.164,0
O0030189,C00825,2022-05-06,grocery,app,48.66,5.4,0.1046,0
O0030464,C00831,2022-05-06,grocery,web,61.25,12.57,0.0418,0
O0031346,C00861,2022-05-06,electronics,app,54.9,7.47,0.2989,0
O0034772,C00947,2022-05-06,fashion,web,76.35,14.98,0.2862,0
O0035939,C00980,2022-05-06,grocery,web,46.8,6.86,0.0763,0
O0037276,C01017,2022-05-06,grocery,app,66.22,11.88,0.1644,0
O0038221,C01045,2022-05-06,beauty,app,55.21,12.01,0.3962,0
O0038756,C01056,2022-05-06,home,app,67.04,12.39,0.193,0
O0040892,C01117,2022-05-06,electronics,web,95.71,24.49,0.2833,0
O0043144,C01182,2022-05-06,grocery,web,73.73,16.03,0.3091,0
O0044235,C01210,2022-05-06,electronics,web,101.09,21.24,0.0987,0
O0045600,C01246,2022-05-06,grocery,app,63.28,0.5,0.1958,1
O0049635,C01360,2022-05-06,electronics,app,60.1,17.58,0.1395,0
O0050380,C01375,2022-05-06,home,app,36.04,4.09,0.0784,0
O0050411,C01376,2022-05-06,home,app,55.95,13.19,0.2481,0
O0000176,C00009,2022-05-07,electronics,web,70.28,17.95,0.1681,0
O0000793,C00029,2022-05-07,fashion,web,44.29,6.54,0.2087,0
O0001002,C00036,2022-05-07,grocery,app,41.66,8.05,0.1174,0
O0002716,C00081,2022-05-07,beauty,web,53.3,11.12,0.1361,0
O0002940,C00086,2022-05-07,grocery,app,89.31,21.36,0.084,0
O0004673,C00128,2022-05-07,fashion,app,36.75,6.91,0.45,0
O0008253,C00230,2022-05-07,grocery,web,72.98,17.66,0.0294,0
O0008315,C00231,2022-05-07,home,app,82.32,18.96,0.0223,0
O0008499,C00238,2022-05-07,fashion,web,22.02,0.9,0.45,0
O0009807,C00269,2022-05-07,electronics,app,102.87,23.02,0.0867,0
O0012960,C00363,2022-05-07,beauty,app,42.81,7.71,0.246,0
O0013056,C00365,2022-05-07,electronics,app,50.8,9.23,0.1042,0
O0014963,C00419,2022-05-07,grocery,app,49.95,9.65,0.256,0
O0015141,C00424,2022-05-07,grocery,web,42.03,9.23,0.224,0
O0015249,C00427,2022-05-07,home,web,46.68,7.48,0.2655,0
O0021022,C00574,2022-05-07,grocery,app,45.18,0.5,0.2932,1
O0022995,C00636,2022-05-07,home,web,57.61,12.3,0.3579,0
O0023632,C00656,2022-05-07,grocery,app,86.08,21.51,0.0914,0
O0023633,C00656,2022-05-07,electronics,app,54.19,10.41,0.0433,0
O0024164,C00670,2022-05-07,electronics,web,56.27,0.5,0.0915,1
O0025136,C00695,2022-05-07,electronics,web,31.12,0.5,0.1802,1
O0028543,C00779,2022-05-07,beauty,app,42.49,6.7,0.0871,0
O0030983,C00849,2022-05-07,fashion,app,115.72,29.3,0.0394,0
O0033083,C00906,2022-05-07,grocery,app,60.92,13.39,0.2626,0
O0035418,C00968,2022-05-07,grocery,app,76.52,19.19,0.1028,0
O0037121,C01014,2022-05-07,grocery,app,60.73,8.49,0.0901,0
O0039215,C01069,2022-05-07,grocery,web,121.33,26.13,0.0501,0
O0039796,C01089,2022-05-07,electronics,web,104.61,0.5,0.0637,1
O0041739,C01147,2022-05-07,grocery,app,68.14,11.12,0.0721,0
O0042622,C01167,2022-05-07,grocery,app,53.72,7.3,0.2346,0
O0042783,C01173,2022-05-07,home,web,76.57,18.16,0.0335,0
O0047649,C01298,2022-05-07,electronics,app,112.6,26.89,0.2186,0
O0048423,C01322,2022-05-07,electronics,web,156.67,45.74,0.0409,0
O0000833,C00030,2022-05-08,fashion,web,65.96,12.31,0.45,0
O0002427,C00075,2022-05-08,beauty,app,56.28,12.36,0.0108,0
O0006239,C00175,2022-05-08,beauty,app,108.52,25.69,0.0862,0
O0013529,C00376,2022-05-08,electronics,web,67.5,14.77,0.0843,0
O0014290,C00398,2022-05-08,electronics,web,65.87,13.45,0.3001,0
O0014393,C00401,2022-05-08,grocery,app,59.3,10.51,0.3003,0
O0016341,C00454,2022-05-08,beauty,app,80.76,21.46,0.1269,0
O0019657,C00536,2022-05-08,fashion,app,90.94,17.91,0.0862,0
O0019985,C00545,2022-05-08,beauty,web,85.28,17.43,0.401,0
O0020374,C00554,2022-05-08,home,app,51.4,4.66,0.2013,0
O0022757,C00629,2022-05-08,fashion,app,75.15,14.63,0.45,0
O0023397,C00649,2022-05-08,electronics,app,70.08,12.7,0.1687,0
O0025008,C00693,2022-05-08,beauty,app,38.77,6.99,0.3302,0
O0029500,C00804,2022-05-08,beauty,app,23.61,2.19,0.3967,0
O0029741,C00810,2022-05-08,electronics,web,45.85,3.51,0.2187,0
O0030796,C00844,2022-05-08,grocery,app,45.5,6.4,0.0466,0
O0031972,C00879,2022-05-08,home,app,51.8,9.67,0.0395,0
O0034419,C00940,2022-05-08,grocery,app,107.12,30.95,0.0271,0
O0034961,C00954,2022-05-08,fashion,web,128.22,38.19,0.0888,0
O0035240,C00963,2022-05-08,fashion,web,74.58,19.13,0.1455,0
O0035573,C00971,2022-05-08,home,web,145.88,34.88,0.0941,0
O0038659,C01054,2022-05-08,electronics,app,57.14,11.78,0.041,0
O0039216,C01069,2022-05-08,beauty,web,46.33,8.95,0.0029,0
O0040764,C01112,2022-05-08,electronics,app,40.94,8.3,0.1664,0
O0041773,C01149,2022-05-08,grocery,app,75.77,17.07,0.1974,0
O0043600,C01190,2022-05-08,beauty,app,67.72,11.24,0.2921,0
O0046244,C01261,2022-05-08,beauty,app,89.57,21.65,0.1232,0
O0047161,C01286,2022-05-08,home,app,125.92,20.01,0.008,0
O0047651,C01298,2022-05-08,electronics,web,103.05,28.82,0.1106,0
O0050117,C01370,2022-05-08,electronics,app,63.1,12.67,0.0758,0
O0005835,C00163,2022-05-09,fashion,app,40.83,0.5,0.2606,1
O0006997,C00196,2022-05-09,home,app,83.1,17.8,0.0931,0
O0011118,C00304,2022-05-09,grocery,web,78.84,18.47,0.0957,0
O0012276,C00337,2022-05-09,grocery,assisted,103.68,21.82,0.205,0
O0013130,C00369,2022-05-09,fashion,app,25.15,2.74,0.3528,0
O0013672,C00379,2022-05-09,grocery,app,37.76,6.6,0.2777,0
O0014904,C00417,2022-05-09,fashion,app,104.57,30.04,0.0695,0
O0015250,C00427,2022-05-09,home,web,52.02,0.5,0.0343,1
O0016343,C00454,2022-05-09,grocery,app,67.57,17.13,0.1719,0
O0021833,C00596,2022-05-09,beauty,app,49.41,9.92,0.0971,0
O0024133,C00669,2022-05-09,electronics,web,79.01,15.83,0.2165,0
O0024216,C00671,2022-05-09,beauty,web,89.38,21.59,0.0309,0
O0025306,C00701,2022-05-09,grocery,web,60.02,11.79,0.1363,0
O0025733,C00714,2022-05-09,electronics,web,45.51,5.57,0.0993,0
O0025931,C00719,2022-05-09,fashion,app,94.28,14.97,0.1085,0
O0026124,C00724,2022-05-09,grocery,web,58.22,11.7,0.2435,0
O0027127,C00744,2022-05-09,beauty,app,37.77,5.99,0.2084,0
O0027461,C00753,2022-05-09,fashion,app,45.99,9.07,0.0738,0
O0028699,C00785,2022-05-09,home,web,109.8,20.33,0.1053,0
O0031625,C00870,2022-05-09,grocery,app,97.21,26.24,0.0687,0
O0031681,C00871,2022-05-09,fashion,web,61.01,13.88,0.354,0
O0035917,C00979,2022-05-09,fashion,web,67.89,16.36,0.1785,0
O0036345,C00992,2022-05-09,beauty,app,64.76,8.13,0.0696,0
O0039402,C01073,2022-05-09,beauty,app,95.93,21.88,0.0292,0
O0044306,C01213,2022-05-09,electronics,app,92.07,19.0,0.0852,0
O0045849,C01251,2022-05-09,electronics,app,79.84,23.21,0.1951,0
O0001065,C00037,2022-05-10,beauty,app,57.08,12.69,0.1376,0
O0001712,C00055,2022-05-10,beauty,web,72.13,14.84,0.0362,0
O0002568,C00077,2022-05-10,grocery,web,49.74,9.63,0.3651,0
O0003271,C00092,2022-05-10,home,web,141.99,30.57,0.2023,0
O0009512,C00264,2022-05-10,beauty,web,82.97,19.8,0.0981,0
O0009720,C00268,2022-05-10,grocery,app,71.86,15.92,0.0977,0
O0012277,C00337,2022-05-10,electronics,web,62.72,16.25,0.2633,0
O0017253,C00476,2022-05-10,beauty,web,62.76,10.34,0.212,0
O0020098,C00548,2022-05-10,grocery,app,101.28,24.89,0.0088,0
O0020197,C00549,2022-05-10,grocery,app,83.52,17.94,0.0302,0
O0021074,C00577,2022-05-10,grocery,app,96.28,18.08,0.1238,0
O0022908,C00635,2022-05-10,fashion,web,68.02,17.29,0.0672,0
O0023278,C00646,2022-05-10,grocery,app,61.26,9.19,0.1412,0
O0023302,C00647,2022-05-10,fashion,app,42.95,9.41,0.2457,0
O0025665,C00710,2022-05-10,beauty,web,67.93,15.06,0.2271,0
O0026214,C00726,2022-05-10,home,web,78.01,20.43,0.0025,0
